986333997541347328|Tue Apr 17 20:02:04 +0000 2018|joggers.|@lifethruglasses This is getting so good lol|0|beyoncé’s boot.|2557|2035|199321|(-74.25909, 40.477399, -73.700272, 40.917577)
986334017615212544|Tue Apr 17 20:02:09 +0000 2018|Rick Hoyer, Ph.D., Psy.D.|@FoxNews @Starbucks They should close them permanently. Idiots who spend $8-$12 for a cup of coffee will just have… https://t.co/bxi9OV0C0B|0|Fox News|2106|3787|16502|(-74.25909, 40.477399, -73.700272, 40.917577)
986334022203781120|Tue Apr 17 20:02:10 +0000 2018|Steve|@foxandfriends Nice to hear plus|0|FOX & friends|61|201|9506|(-74.25909, 40.477399, -73.700272, 40.917577)
986334035592056837|Tue Apr 17 20:02:13 +0000 2018|Nick|@AndrewwM_ @SMITTY71700 I absolutely agree. But when you think about it, he’s a switch hitter in a righty heavy lin… https://t.co/2x3chXG36C|0|Andrew|833|1240|24194|(-74.25909, 40.477399, -73.700272, 40.917577)
986334079493791744|Tue Apr 17 20:02:24 +0000 2018|HumphreyBohun|@Logical_Lobo @MadridFederer @KremlinTrolls Nah, it was Putin.😉 But the build and manufacturing quality really is remarkably abysmal.|0|Shithole Hidden Husky|1366|2992|185517|(-74.25909, 40.477399, -73.700272, 40.917577)
986334084937994245|Tue Apr 17 20:02:25 +0000 2018|GlobalActionPW|"At UNGA interactive dialogue with indigenous peoples, @CanadaUN (CANZ) cites our ""colonial past"" when so many voice… https://t.co/6CXpfnr809"|0|Canada Mission UN|4259|1726|60418|(-74.25909, 40.477399, -73.700272, 40.917577)
986334098007494657|Tue Apr 17 20:02:28 +0000 2018|Ɯιℓℓ 🚨|"@BeanBur02538032 @RealJackEdwards 1. Learn to talk/type. 
2. Didn’t know reaching for a puck and losing an edge whi… https://t.co/KM6ZIzHUDU"|0|Bean Burrito|375|276|14363|(-74.25909, 40.477399, -73.700272, 40.917577)
986334124951646208|Tue Apr 17 20:02:35 +0000 2018|Pablo Defendini|@tobiasbuckell congratulations man—you’re hot fiyah these days! @JohnJosephAdams|0|Tobias S. Buckell|4648|1191|80709|(-74.25909, 40.477399, -73.700272, 40.917577)
986334147013742592|Tue Apr 17 20:02:40 +0000 2018|Philip Bernstein|@Jainiand2cats @NBCNews Then why do you keep talking to me dude|0|Jaini Thompson|13562|923|55929|(-74.25909, 40.477399, -73.700272, 40.917577)
986334153271586818|Tue Apr 17 20:02:41 +0000 2018|Louis Fishman|@idit_lev Indeed, thus becoming. Good to see number of participants growing with each year!|0|Idit Lev|19300|2065|62590|(-74.25909, 40.477399, -73.700272, 40.917577)
986334160871673856|Tue Apr 17 20:02:43 +0000 2018|⭐️Danielle Guzman ⭐️|@psb_dc @Geezeo @AHAHibbard @JimMarous @SpirosMargaris @leimer @Clagett @sallyeaves @ipfconline1 @antgrasso… https://t.co/OKa8YwuJxN|0|Theo|25273|7276|25262|(-74.25909, 40.477399, -73.700272, 40.917577)
986334171873382400|Tue Apr 17 20:02:46 +0000 2018|philayee's world|"@AriiJune definitely false lol. I can point them to a liar sign or two🍵🍵🐸
😂"|0|Aruuu $hawty|1266|770|29579|(-74.25909, 40.477399, -73.700272, 40.917577)
986334172791955456|Tue Apr 17 20:02:46 +0000 2018|SEW|@TranceTriton Hahaha idk how you do it|0|🦈|2418|656|201079|(-74.25909, 40.477399, -73.700272, 40.917577)
986334180299681792|Tue Apr 17 20:02:48 +0000 2018|Ice&Bunny|@MercyCenterBrnx students today to urging @NYCMayor to restore/baseline $12m in funding for Adult Literacy! Support… https://t.co/FI8OWUIYBK|0|Mercy Center Bronx|35|317|505|(-74.25909, 40.477399, -73.700272, 40.917577)
986334223907860486|Tue Apr 17 20:02:58 +0000 2018|dutch163|@AngrierWHStaff mine start with: she is a lovely woman, smart and witty..always classy!|0|Angry WH Staffer|1750|2340|31914|(-74.25909, 40.477399, -73.700272, 40.917577)
986334224021061637|Tue Apr 17 20:02:58 +0000 2018|👑|@Rudieeeeeee Figured that lmao but na not at all|0|rue.|11840|2863|91421|(-74.25909, 40.477399, -73.700272, 40.917577)
986334241175887872|Tue Apr 17 20:03:02 +0000 2018|Greg Scott 🇺🇸🇮🇱|@ThatKevinSmith Go to @TerriRestaurant. They're vegan (and kosher)!|0|KevinSmith|1269|3046|46115|(-74.25909, 40.477399, -73.700272, 40.917577)
986334244342501377|Tue Apr 17 20:03:03 +0000 2018|Amanda|@KAOS604 Hearn will be out of jail in 10 years. He shot Robert in the face. That’s not justice. Look at his parole date.|0|🐾gєт σƒƒ му ∂σg вяσ🐾|402|776|6076|(-74.25909, 40.477399, -73.700272, 40.917577)
