986360859088662529|Tue Apr 17 21:48:49 +0000 2018|TheCushCenterforLear|@TheCushCenterfo would like to thank @RePlayTableware🍏 👶🏽🥄for their support of our Glam Night… https://t.co/CnrmZaHYOJ|0|TheCushCenterforLear|475|1999|3602|(-74.1687, 40.5722, -73.8062, 40.9467)
986360865090916354|Tue Apr 17 21:48:50 +0000 2018|Bobby Koch|@FantasyGuru__ I don't particularly find them just get invited to them. I'm not joining anymore leagues so if I hea… https://t.co/FfnhQpRDjb|0|Fantasy Guru|2164|858|30454|(-74.1687, 40.5722, -73.8062, 40.9467)
986360903443591168|Tue Apr 17 21:48:59 +0000 2018|PLATO|@Bhe__ice negus be on your team trying to be Jordan on the Toon Squad|0|Ice|554|429|78996|(-74.1687, 40.5722, -73.8062, 40.9467)
986360909835751425|Tue Apr 17 21:49:01 +0000 2018|John Fernandez|My first post for The Content Strategist @Contently! #MKTGnation https://t.co/y3CP1FCt4q|0|Contently|3900|2947|13662|(-74.1687, 40.5722, -73.8062, 40.9467)
986360912562081792|Tue Apr 17 21:49:01 +0000 2018|Seneca Lawrence|@markiebangz @BritCoooper YOU WANNA BE STARTIN SOMETHIN|0|Sendy Cheeks|271|242|5965|(-74.1687, 40.5722, -73.8062, 40.9467)
986360917767217152|Tue Apr 17 21:49:03 +0000 2018|Caitlin Barrett|@jillimallia Is lil tay the Asian one? Cuz I think you’re referring to the Vicky girl.. she’s obnoxious too|0|Jilliana Mallia|426|340|22077|(-74.1687, 40.5722, -73.8062, 40.9467)
986360925795078156|Tue Apr 17 21:49:05 +0000 2018|ɹɹʇsǝʌǝʇS|@BriLoveLife wow you really gon do us like that 🤷🏽‍♂️ lol|0|kiD oRange|59|109|180|(-74.1687, 40.5722, -73.8062, 40.9467)
986360926134853635|Tue Apr 17 21:49:05 +0000 2018|Matt Kenny|@StJohnsBBall any summer camps for kids|0|St. John's BBall|124|130|283|(-74.1687, 40.5722, -73.8062, 40.9467)
986360934879891456|Tue Apr 17 21:49:07 +0000 2018|Todd|@BoyGeorge Absolutely ♥️|0|Boy George|471|400|14338|(-74.1687, 40.5722, -73.8062, 40.9467)
986360943448936448|Tue Apr 17 21:49:09 +0000 2018|Gregg Weiss|@glennstrout Heading to the @Yankees game with the fam! Love these 6:35 weeknight starts in April and May! Don’t li… https://t.co/SV4xMuugl1|0|Glenn Strout|12070|5344|48366|(-74.1687, 40.5722, -73.8062, 40.9467)
986360957231394816|Tue Apr 17 21:49:12 +0000 2018|Mr. Ron|@jorgeramosnews Go back to Mexico|0|JORGE RAMOS|11|41|312|(-74.1687, 40.5722, -73.8062, 40.9467)
986360961304092674|Tue Apr 17 21:49:13 +0000 2018|FH Station House|Allagash Astrid on tap now. https://t.co/0hVzGFmD5E @AllagashBrewing #BeerMenus|0|Allagash Brewing Co|889|206|14047|(-74.1687, 40.5722, -73.8062, 40.9467)
986360965452181504|Tue Apr 17 21:49:14 +0000 2018|NOW LET ME SEE YOU WORK|@maiarosemary funny cause i got a booch afterwards|0|maia|1172|443|72894|(-74.1687, 40.5722, -73.8062, 40.9467)
986360965376692230|Tue Apr 17 21:49:14 +0000 2018|Joshua Sampson|Just saw the news! @ASFCofficial are getting promoted to League 1!!! What a season from the team! Now let’s go get… https://t.co/jGkwHYDJ7q|0|Accrington Stanley|901|499|17292|(-74.1687, 40.5722, -73.8062, 40.9467)
986360966723112960|Tue Apr 17 21:49:14 +0000 2018|WebSharezTV|@PiaLovesYourBiz I just did, it's Danilo Ignacio|0|Pia Silva|2671|3597|51170|(-74.1687, 40.5722, -73.8062, 40.9467)
986360971269636096|Tue Apr 17 21:49:15 +0000 2018|SpinsterExtraodinair|@Kayfade16 @UnderRatedDub @LeratoMannya @AlfieGrey_ @sendcats And that's unfortunate that people [men and women] se… https://t.co/0qH7xB3KLo|0|50 shades of kay|379|618|13369|(-74.1687, 40.5722, -73.8062, 40.9467)
986360971731095554|Tue Apr 17 21:49:16 +0000 2018|Lelouch|@ASAP_GRAPE Oh okay. I respect it.|0|Deves|570|478|15779|(-74.1687, 40.5722, -73.8062, 40.9467)
986360978781736960|Tue Apr 17 21:49:17 +0000 2018|Jordan D. White|@declanshalvey @Koblish @ValStaples He did a LOT of research.|0|Declan Shalvey|11019|1158|63745|(-74.1687, 40.5722, -73.8062, 40.9467)
986360982988513280|Tue Apr 17 21:49:18 +0000 2018|Benjamin D|@Sempervive On the next episode of Big Audio Nightmare, can you and Adam discuss the rumor of CIMA leaving Dragon G… https://t.co/mAh9Xfv5cf|0|Sempervive.|91|188|4968|(-74.1687, 40.5722, -73.8062, 40.9467)
986361006527049733|Tue Apr 17 21:49:24 +0000 2018|Russ Hudson|@evanrachelwood @kkreflo I love how carefully you consider all of these layers in creating her character.|0|#EvanRachelWould|261|242|860|(-74.1687, 40.5722, -73.8062, 40.9467)
986361013338591233|Tue Apr 17 21:49:25 +0000 2018|Alex Dunn|"@NullBlanc Clearly I'm just a Straighttrender.

See, when you say it anything else it just becomes obvious how stupid it is."|0|✨💧💎⚗️esuna💚❇️🎵🍵|775|2488|111947|(-74.1687, 40.5722, -73.8062, 40.9467)
986361031030132736|Tue Apr 17 21:49:30 +0000 2018|Deon Taylor|Y’all dumbasses. @Starbucks is playing chess. Choosing to close because of the issue is a business move. They know… https://t.co/unj03hNhlY|0|Starbucks Coffee|683|344|22334|(-74.1687, 40.5722, -73.8062, 40.9467)
986361044376399872|Tue Apr 17 21:49:33 +0000 2018|Brittany♚|@ItsMeGrizz Don’t waste your time. These people don’t know what a dancer is lol.|0|Professional Stay At Home Son|2730|320|213620|(-74.1687, 40.5722, -73.8062, 40.9467)
986361054744760322|Tue Apr 17 21:49:35 +0000 2018|bradberger29|@macfound @ExploreNMMA @DanceWorksChi @nonprofitfox Wonderful now hopefully you can figure out how to give wisdom t… https://t.co/h38J9mhr4X|0|MacArthur Foundation|6536|1805|28908|(-74.1687, 40.5722, -73.8062, 40.9467)
986361082183897088|Tue Apr 17 21:49:42 +0000 2018|Alice Teeple|The Mystic Underground performs at Subvert, NYC. @MystUnderground  📷: Alice Teeple #electronicmusic #goth #concert… https://t.co/Cc7QxASnIb|0|TheMysticUnderground|687|535|22231|(-74.1687, 40.5722, -73.8062, 40.9467)
986361096297738245|Tue Apr 17 21:49:45 +0000 2018|michelle|@kevinabstract hey for like the 394953 times, can you tell me where the fuck my merch is :(( it’s been two weeks an… https://t.co/4Nprsdvjb0|0|dumbass|3370|101|39042|(-74.1687, 40.5722, -73.8062, 40.9467)
986361131303358465|Tue Apr 17 21:49:54 +0000 2018|KUSH [JBW]|@djoblig y’all going crazy 💨💨|0|Oblig|1847|844|10000|(-74.1687, 40.5722, -73.8062, 40.9467)
986361141193527296|Tue Apr 17 21:49:56 +0000 2018|Mike Camara|@TinzRules @VictorConservat @ron_fournier Ok please!  How is this any different than any other liberal journalist?… https://t.co/r4V5DNTWyv|0|A Higher LoyalTinz|145|341|6168|(-74.1687, 40.5722, -73.8062, 40.9467)
986361143512977409|Tue Apr 17 21:49:56 +0000 2018|richie metalcore|@willghould Honestly the Damned are the best band in the entire fucking world|0|William|341|388|7198|(-74.1687, 40.5722, -73.8062, 40.9467)
986361143475175425|Tue Apr 17 21:49:56 +0000 2018|david ilku|Unitard Comedy Wednesday, April 18 7 PM @joespub “Critics Pick”- The New Yorker @ Joe's Pub at… https://t.co/NJu2lLo4xX|0|Joe's Pub|801|398|1003|(-74.1687, 40.5722, -73.8062, 40.9467)
986361145475895296|Tue Apr 17 21:49:57 +0000 2018|SpinsterExtraodinair|@Kayfade16 @UnderRatedDub @LeratoMannya @AlfieGrey_ @sendcats Also..this doenst apply to any of the happily married men that I know.|0|50 shades of kay|379|618|13370|(-74.1687, 40.5722, -73.8062, 40.9467)
986361149238243329|Tue Apr 17 21:49:58 +0000 2018|Marques R. Dexter, MS|No Shade but if I was @dunkindonuts or some other Coffee company I sure would have been as petty as @Wendys after t… https://t.co/cTPEsdbIFA|0|Dunkin' Donuts|696|1203|7533|(-74.1687, 40.5722, -73.8062, 40.9467)
986361155835846657|Tue Apr 17 21:49:59 +0000 2018|Jon Snow@Iron King|@BettyGo90576679 Very funny!!! You will be ok|0|Betty Gordon|3122|4932|33501|(-74.1687, 40.5722, -73.8062, 40.9467)
